title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Got It On Me,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,audio_features,25zlnOAzbVoOzIeXSvQFf1,spotify:track:25zlnOAzbVoOzIeXSvQFf1,https://api.spotify.com/v1/tracks/25zlnOAzbVoOzIeXSvQFf1,https://api.spotify.com/v1/audio-analysis/25zlnOAzbVoOzIeXSvQFf1,164580,4
Buck 50,0.656,0.537,1,-6.687,1,0.0706,0.0309,0,0.104,0.15,144.04,audio_features,7nD5MiXspW533xaREDma2N,spotify:track:7nD5MiXspW533xaREDma2N,https://api.spotify.com/v1/tracks/7nD5MiXspW533xaREDma2N,https://api.spotify.com/v1/audio-analysis/7nD5MiXspW533xaREDma2N,216667,4
Circles,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
Let You Go,0.601,0.819,10,-3.835,1,0.101,0.197,0,0.161,0.21,170.117,audio_features,1beqtQO0aIc1dWsXr97Iji,spotify:track:1beqtQO0aIc1dWsXr97Iji,https://api.spotify.com/v1/tracks/1beqtQO0aIc1dWsXr97Iji,https://api.spotify.com/v1/audio-analysis/1beqtQO0aIc1dWsXr97Iji,185000,4
Look Alive (feat. Drake),0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,audio_features,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,181263,4
Dangerous World (feat. Travis Scott & YG),0.812,0.586,4,-6.505,0,0.0654,0.0735,0,0.106,0.323,100.062,audio_features,4pM4yFNLj3pTiNXOZsWYxf,spotify:track:4pM4yFNLj3pTiNXOZsWYxf,https://api.spotify.com/v1/tracks/4pM4yFNLj3pTiNXOZsWYxf,https://api.spotify.com/v1/audio-analysis/4pM4yFNLj3pTiNXOZsWYxf,165123,4
Yung Gravity,0.86,0.415,1,-10.261,1,0.408,0.405,0,0.109,0.337,127.049,audio_features,19XYvER2dUIQ8RuVWCYKiw,spotify:track:19XYvER2dUIQ8RuVWCYKiw,https://api.spotify.com/v1/tracks/19XYvER2dUIQ8RuVWCYKiw,https://api.spotify.com/v1/audio-analysis/19XYvER2dUIQ8RuVWCYKiw,256750,4
Hurt Me,0.62,0.451,6,-7.623,1,0.17,0.128,0,0.373,0.294,156.906,audio_features,3XRQT7EoS4U87rUuJwg5P3,spotify:track:3XRQT7EoS4U87rUuJwg5P3,https://api.spotify.com/v1/tracks/3XRQT7EoS4U87rUuJwg5P3,https://api.spotify.com/v1/audio-analysis/3XRQT7EoS4U87rUuJwg5P3,122285,4
Thug Love,0.54,0.643,5,-4.707,0,0.288,0.428,0,0.174,0.328,178.125,audio_features,4MzhmCOgPB7xb87f1CXjlA,spotify:track:4MzhmCOgPB7xb87f1CXjlA,https://api.spotify.com/v1/tracks/4MzhmCOgPB7xb87f1CXjlA,https://api.spotify.com/v1/audio-analysis/4MzhmCOgPB7xb87f1CXjlA,181744,4
Hot Boy Bling (feat. Jack Harlow & Lil Durk),0.971,0.624,7,-5.583,0,0.0525,0.0895,0,0.182,0.769,121.971,audio_features,3qTHxCUwefoOR0jiwCRcQN,spotify:track:3qTHxCUwefoOR0jiwCRcQN,https://api.spotify.com/v1/tracks/3qTHxCUwefoOR0jiwCRcQN,https://api.spotify.com/v1/audio-analysis/3qTHxCUwefoOR0jiwCRcQN,180892,4
Lean Wit Me,0.665,0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,audio_features,3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/audio-analysis/3oDkdAySo1VQQG0ptV7uwa,175755,4
Life's A Mess II (with Clever & Post Malone),0.53,0.37,6,-9.989,1,0.0279,0.806,0,0.112,0.701,140.061,audio_features,4O3RwH1TFG1EjPezLIYehI,spotify:track:4O3RwH1TFG1EjPezLIYehI,https://api.spotify.com/v1/tracks/4O3RwH1TFG1EjPezLIYehI,https://api.spotify.com/v1/audio-analysis/4O3RwH1TFG1EjPezLIYehI,206734,4
Tyler Herro,0.794,0.756,5,-7.16,0,0.136,0.11,0,0.247,0.775,123.066,audio_features,4DuUwzP4ALMqpquHU0ltAB,spotify:track:4DuUwzP4ALMqpquHU0ltAB,https://api.spotify.com/v1/tracks/4DuUwzP4ALMqpquHU0ltAB,https://api.spotify.com/v1/audio-analysis/4DuUwzP4ALMqpquHU0ltAB,156498,4
Rich Nigga Shit (feat. Young Thug),0.825,0.733,1,-5.625,0,0.0969,0.349,0,0.112,0.62,97.974,audio_features,3ruoIF2UnoXdzK8mR61ebq,spotify:track:3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/audio-analysis/3ruoIF2UnoXdzK8mR61ebq,190331,4
Runaway (U & I),0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,audio_features,46lFttIf5hnUZMGvjK0Wxo,spotify:track:46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,227074,4
"Snow In The Stadium (feat. Erick The Architect, Meechy Darko, Kirk Knight, CJ Fly & Issa Gold)",0.647,0.689,6,-8.215,0,0.393,0.109,0,0.187,0.584,134.561,audio_features,303vxJwRRaPGBriyN5EuDw,spotify:track:303vxJwRRaPGBriyN5EuDw,https://api.spotify.com/v1/tracks/303vxJwRRaPGBriyN5EuDw,https://api.spotify.com/v1/audio-analysis/303vxJwRRaPGBriyN5EuDw,278387,4
Ramen & OJ,0.597,0.571,1,-6.205,0,0.293,0.492,0,0.093,0.165,106.196,audio_features,4TIqzdAssasqx3DAe6cG9J,spotify:track:4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/tracks/4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/audio-analysis/4TIqzdAssasqx3DAe6cG9J,218448,3
Money Trees,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,audio_features,2HbKqm4o0w5wEeEFXm2sD4,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/tracks/2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/audio-analysis/2HbKqm4o0w5wEeEFXm2sD4,386907,4
Down,0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,audio_features,6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,212507,4
Moonwalking in Calabasas (feat. Blueface) - Remix,0.925,0.322,11,-9.8,0,0.112,0.103,0,0.137,0.712,129.957,audio_features,73xjJ1TIE6WP3HNKczQE4F,spotify:track:73xjJ1TIE6WP3HNKczQE4F,https://api.spotify.com/v1/tracks/73xjJ1TIE6WP3HNKczQE4F,https://api.spotify.com/v1/audio-analysis/73xjJ1TIE6WP3HNKczQE4F,170233,4
Peta (feat. Meek Mill),0.778,0.573,10,-7.339,0,0.251,0.015,0,0.464,0.269,140.114,audio_features,4bl1HBZliBuYpFZjWgefE4,spotify:track:4bl1HBZliBuYpFZjWgefE4,https://api.spotify.com/v1/tracks/4bl1HBZliBuYpFZjWgefE4,https://api.spotify.com/v1/audio-analysis/4bl1HBZliBuYpFZjWgefE4,198849,4
Sacrifices,0.825,0.672,0,-7.108,1,0.418,0.0858,0,0.123,0.246,147.01,audio_features,7wTA0NKIm6T7nP2kaymU2a,spotify:track:7wTA0NKIm6T7nP2kaymU2a,https://api.spotify.com/v1/tracks/7wTA0NKIm6T7nP2kaymU2a,https://api.spotify.com/v1/audio-analysis/7wTA0NKIm6T7nP2kaymU2a,382307,4
Lockjaw (feat. Kodak Black),0.615,0.648,5,-3.792,0,0.22,0.0411,0,0.277,0.26,169.912,audio_features,7iaw359G2XT14uTfV9feip,spotify:track:7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/tracks/7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/audio-analysis/7iaw359G2XT14uTfV9feip,223147,4
Ridin (feat. Landon Cube & YBN Nahmir),0.832,0.439,4,-9.594,0,0.0996,0.606,5.45e-06,0.11,0.53,145.004,audio_features,1zQ6uJovEnJTvExEfAL6vT,spotify:track:1zQ6uJovEnJTvExEfAL6vT,https://api.spotify.com/v1/tracks/1zQ6uJovEnJTvExEfAL6vT,https://api.spotify.com/v1/audio-analysis/1zQ6uJovEnJTvExEfAL6vT,225103,4
Ballin,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,audio_features,3QzAOrNlsabgbMwlZt7TAY,spotify:track:3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,180435,4
Like A G6,0.435,0.837,3,-8.126,1,0.449,0.00676,0,0.117,0.778,124.913,audio_features,4DvhkX2ic4zWkQeWMwQ2qf,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf,216893,4
Feeling,0.712,0.515,10,-6.004,0,0.0857,0.234,0,0.205,0.563,160.0,audio_features,2Jh3UqxnHJMyzMzku4uOtE,spotify:track:2Jh3UqxnHJMyzMzku4uOtE,https://api.spotify.com/v1/tracks/2Jh3UqxnHJMyzMzku4uOtE,https://api.spotify.com/v1/audio-analysis/2Jh3UqxnHJMyzMzku4uOtE,201920,4
Rip Stick (feat. Pooh Shiesty & Sykobob),0.834,0.759,8,-6.191,1,0.157,0.178,0,0.0971,0.559,112.025,audio_features,6f4WfdafzQW0189yvQAJxZ,spotify:track:6f4WfdafzQW0189yvQAJxZ,https://api.spotify.com/v1/tracks/6f4WfdafzQW0189yvQAJxZ,https://api.spotify.com/v1/audio-analysis/6f4WfdafzQW0189yvQAJxZ,197143,4
CAROUSEL,0.739,0.661,1,-5.35,1,0.0764,0.0958,1.88e-05,0.0848,0.333,76.999,audio_features,5nHTLEJ10zaqdnKqLriah4,spotify:track:5nHTLEJ10zaqdnKqLriah4,https://api.spotify.com/v1/tracks/5nHTLEJ10zaqdnKqLriah4,https://api.spotify.com/v1/audio-analysis/5nHTLEJ10zaqdnKqLriah4,230160,4
Party at my Mama’s House,0.828,0.723,11,-7.704,0,0.111,0.0569,0,0.4,0.736,120.019,audio_features,4tBoEGXhrurJ6xEDNej9p1,spotify:track:4tBoEGXhrurJ6xEDNej9p1,https://api.spotify.com/v1/tracks/4tBoEGXhrurJ6xEDNej9p1,https://api.spotify.com/v1/audio-analysis/4tBoEGXhrurJ6xEDNej9p1,212565,4
Hopeless Romantic (feat. Swae Lee),0.877,0.477,9,-7.379,0,0.0587,0.307,0,0.0929,0.552,127.023,audio_features,7IBSffWIu7P2MC7kMwy2FM,spotify:track:7IBSffWIu7P2MC7kMwy2FM,https://api.spotify.com/v1/tracks/7IBSffWIu7P2MC7kMwy2FM,https://api.spotify.com/v1/audio-analysis/7IBSffWIu7P2MC7kMwy2FM,226743,4
24 (feat. Lil Baby),0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,audio_features,0xUvi7wldroBzaZCengPa5,spotify:track:0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/tracks/0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/audio-analysis/0xUvi7wldroBzaZCengPa5,182857,4
Man Of The Year,0.621,0.695,4,-5.124,1,0.0911,0.00584,0,0.086,0.298,173.966,audio_features,7AvprzMsRJpybaalckaT8c,spotify:track:7AvprzMsRJpybaalckaT8c,https://api.spotify.com/v1/tracks/7AvprzMsRJpybaalckaT8c,https://api.spotify.com/v1/audio-analysis/7AvprzMsRJpybaalckaT8c,136408,4
Holy Water,0.469,0.566,7,-6.966,1,0.0357,0.34,0,0.203,0.292,73.047,audio_features,1xI9KSGNJB2eka8FMvovvi,spotify:track:1xI9KSGNJB2eka8FMvovvi,https://api.spotify.com/v1/tracks/1xI9KSGNJB2eka8FMvovvi,https://api.spotify.com/v1/audio-analysis/1xI9KSGNJB2eka8FMvovvi,242227,4
Like A Russian,0.491,0.913,0,-4.813,1,0.101,0.0078,0,0.323,0.357,147.797,audio_features,5jvAliGepxzKOhGp01o5IT,spotify:track:5jvAliGepxzKOhGp01o5IT,https://api.spotify.com/v1/tracks/5jvAliGepxzKOhGp01o5IT,https://api.spotify.com/v1/audio-analysis/5jvAliGepxzKOhGp01o5IT,182907,4
Transformer (feat. Nicki Minaj),0.753,0.616,2,-7.34,1,0.165,0.00151,7.1e-06,0.291,0.287,156.83,audio_features,2MfcvcvWSUkstTDZXYIakq,spotify:track:2MfcvcvWSUkstTDZXYIakq,https://api.spotify.com/v1/tracks/2MfcvcvWSUkstTDZXYIakq,https://api.spotify.com/v1/audio-analysis/2MfcvcvWSUkstTDZXYIakq,196333,4
Gang Gang,0.752,0.563,3,-8.066,0,0.209,0.146,0,0.103,0.551,145.05,audio_features,2fULrwNmq6FsePDzDjQiWV,spotify:track:2fULrwNmq6FsePDzDjQiWV,https://api.spotify.com/v1/tracks/2fULrwNmq6FsePDzDjQiWV,https://api.spotify.com/v1/audio-analysis/2fULrwNmq6FsePDzDjQiWV,178776,4
Fast,0.623,0.608,1,-5.937,0,0.0434,0.426,0,0.105,0.263,84.98,audio_features,6MjNilJCVKJq0LfFvo5jWJ,spotify:track:6MjNilJCVKJq0LfFvo5jWJ,https://api.spotify.com/v1/tracks/6MjNilJCVKJq0LfFvo5jWJ,https://api.spotify.com/v1/audio-analysis/6MjNilJCVKJq0LfFvo5jWJ,208518,4
Forever Young,0.605,0.949,4,-2.907,1,0.0886,0.0414,0,0.0746,0.506,110.01,audio_features,6veFyjNycn6EaNCKhkPXUY,spotify:track:6veFyjNycn6EaNCKhkPXUY,https://api.spotify.com/v1/tracks/6veFyjNycn6EaNCKhkPXUY,https://api.spotify.com/v1/audio-analysis/6veFyjNycn6EaNCKhkPXUY,239100,4
Tide Pen (feat. Jack Harlow),0.575,0.661,4,-2.968,0,0.135,0.1,3.52e-06,0.279,0.498,173.223,audio_features,4Wh3znTCMTIKAZ2stlikRX,spotify:track:4Wh3znTCMTIKAZ2stlikRX,https://api.spotify.com/v1/tracks/4Wh3znTCMTIKAZ2stlikRX,https://api.spotify.com/v1/audio-analysis/4Wh3znTCMTIKAZ2stlikRX,144874,4
Avalanche,0.917,0.623,1,-8.231,1,0.135,0.0985,0,0.0833,0.687,126.063,audio_features,4KD0lLJ4OGonZhBeKtct9I,spotify:track:4KD0lLJ4OGonZhBeKtct9I,https://api.spotify.com/v1/tracks/4KD0lLJ4OGonZhBeKtct9I,https://api.spotify.com/v1/audio-analysis/4KD0lLJ4OGonZhBeKtct9I,206272,4
GO (feat. Juice WRLD),0.487,0.74,6,-4.973,1,0.0944,0.157,0,0.612,0.522,73.779,audio_features,2rPHUAeUPbNgTmK18FPTiZ,spotify:track:2rPHUAeUPbNgTmK18FPTiZ,https://api.spotify.com/v1/tracks/2rPHUAeUPbNgTmK18FPTiZ,https://api.spotify.com/v1/audio-analysis/2rPHUAeUPbNgTmK18FPTiZ,181688,4
"Taylor Life (feat. Sosamann) [Produced by Statik Selektah, Co-Produced by Dreamlife Beats]",0.852,0.761,8,-6.65,1,0.15,0.0182,0,0.15,0.846,146.012,audio_features,7KXS8s0H7yzU707IBBhyHQ,spotify:track:7KXS8s0H7yzU707IBBhyHQ,https://api.spotify.com/v1/tracks/7KXS8s0H7yzU707IBBhyHQ,https://api.spotify.com/v1/audio-analysis/7KXS8s0H7yzU707IBBhyHQ,155576,4
Cocky (feat. London On Da Track),0.797,0.633,5,-4.815,1,0.238,0.223,0,0.109,0.577,156.015,audio_features,1nO2NjuFkGaAWcMdJ1pNrp,spotify:track:1nO2NjuFkGaAWcMdJ1pNrp,https://api.spotify.com/v1/tracks/1nO2NjuFkGaAWcMdJ1pNrp,https://api.spotify.com/v1/audio-analysis/1nO2NjuFkGaAWcMdJ1pNrp,232413,4
Come & Go (with Marshmello),0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
Ring Ring (with Rvssian feat. Clever),0.581,0.673,0,-4.421,0,0.0549,0.0768,0,0.4,0.621,160.073,audio_features,4zxpssj8DyrfZcEUSUiNxG,spotify:track:4zxpssj8DyrfZcEUSUiNxG,https://api.spotify.com/v1/tracks/4zxpssj8DyrfZcEUSUiNxG,https://api.spotify.com/v1/audio-analysis/4zxpssj8DyrfZcEUSUiNxG,171817,4
That’s It,0.94,0.532,11,-5.998,0,0.358,0.12,0,0.0925,0.599,123.043,audio_features,5n6gBhdEjCuj3obgCoTEFD,spotify:track:5n6gBhdEjCuj3obgCoTEFD,https://api.spotify.com/v1/tracks/5n6gBhdEjCuj3obgCoTEFD,https://api.spotify.com/v1/audio-analysis/5n6gBhdEjCuj3obgCoTEFD,228796,4
Bandit (with YoungBoy Never Broke Again),0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,audio_features,6Gg1gjgKi2AK4e0qzsR7sd,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4
Wolves (feat. Post Malone),0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,audio_features,33gwZOGJWEZ7dRWPqPxBEZ,spotify:track:33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/tracks/33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/audio-analysis/33gwZOGJWEZ7dRWPqPxBEZ,199758,4
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,audio_features,2MbdDtCv5LUVjYy9RuGTgC,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC,227478,4
Bad Boy (with Young Thug),0.697,0.674,1,-6.326,1,0.0533,0.00215,0,0.138,0.198,81.535,audio_features,43CIWpJaJHRcI4mUSjqgc2,spotify:track:43CIWpJaJHRcI4mUSjqgc2,https://api.spotify.com/v1/tracks/43CIWpJaJHRcI4mUSjqgc2,https://api.spotify.com/v1/audio-analysis/43CIWpJaJHRcI4mUSjqgc2,157355,4
"Audio (feat. Sia, Diplo, and Labrinth)",0.568,0.701,3,-4.566,0,0.0426,0.209,1.06e-06,0.0769,0.353,89.969,audio_features,100eDEmpWV5YGVCqHI0leU,spotify:track:100eDEmpWV5YGVCqHI0leU,https://api.spotify.com/v1/tracks/100eDEmpWV5YGVCqHI0leU,https://api.spotify.com/v1/audio-analysis/100eDEmpWV5YGVCqHI0leU,204093,4
Rick & Morty,0.932,0.444,4,-10.022,0,0.302,0.483,0,0.354,0.428,101.011,audio_features,1iAWDVZem3Vx3Pb8fTUTEL,spotify:track:1iAWDVZem3Vx3Pb8fTUTEL,https://api.spotify.com/v1/tracks/1iAWDVZem3Vx3Pb8fTUTEL,https://api.spotify.com/v1/audio-analysis/1iAWDVZem3Vx3Pb8fTUTEL,152137,4
Titanic,0.567,0.545,1,-6.668,0,0.0448,0.168,0,0.112,0.234,174.146,audio_features,1YM6c2sxbf2Jacl9IFgn4I,spotify:track:1YM6c2sxbf2Jacl9IFgn4I,https://api.spotify.com/v1/tracks/1YM6c2sxbf2Jacl9IFgn4I,https://api.spotify.com/v1/audio-analysis/1YM6c2sxbf2Jacl9IFgn4I,176650,4
Drugs,0.883,0.415,6,-8.571,0,0.174,0.35,0,0.063,0.318,76.986,audio_features,06ioYJ99HHjzRk8HrGfkKS,spotify:track:06ioYJ99HHjzRk8HrGfkKS,https://api.spotify.com/v1/tracks/06ioYJ99HHjzRk8HrGfkKS,https://api.spotify.com/v1/audio-analysis/06ioYJ99HHjzRk8HrGfkKS,155867,4
Bloody Blade,0.575,0.668,6,-3.089,0,0.0651,0.0708,0,0.481,0.422,165.061,audio_features,3M6Ic5iQt3YCvP91lTOdGH,spotify:track:3M6Ic5iQt3YCvP91lTOdGH,https://api.spotify.com/v1/tracks/3M6Ic5iQt3YCvP91lTOdGH,https://api.spotify.com/v1/audio-analysis/3M6Ic5iQt3YCvP91lTOdGH,163346,4
Back Door (feat. Quavo & Kodak Black),0.695,0.722,0,-7.588,1,0.0452,0.0698,3.72e-06,0.17,0.511,160.015,audio_features,6f84PrgxSWSv4EBRweHXZJ,spotify:track:6f84PrgxSWSv4EBRweHXZJ,https://api.spotify.com/v1/tracks/6f84PrgxSWSv4EBRweHXZJ,https://api.spotify.com/v1/audio-analysis/6f84PrgxSWSv4EBRweHXZJ,243000,4
Diamonds Dancing (feat. Travis Scott),0.851,0.703,4,-7.351,0,0.303,0.00949,2.57e-05,0.0895,0.596,74.017,audio_features,7uZqvqXzzYMKrexKxdcGmd,spotify:track:7uZqvqXzzYMKrexKxdcGmd,https://api.spotify.com/v1/tracks/7uZqvqXzzYMKrexKxdcGmd,https://api.spotify.com/v1/audio-analysis/7uZqvqXzzYMKrexKxdcGmd,242600,4
Stuck in My Ways,0.6,0.484,1,-8.838,1,0.145,0.0503,0,0.0995,0.108,121.209,audio_features,0KRkgRkBa1fA4vJl8PMOTf,spotify:track:0KRkgRkBa1fA4vJl8PMOTf,https://api.spotify.com/v1/tracks/0KRkgRkBa1fA4vJl8PMOTf,https://api.spotify.com/v1/audio-analysis/0KRkgRkBa1fA4vJl8PMOTf,238232,4
On My Own,0.669,0.593,7,-6.628,1,0.0406,0.14,0,0.119,0.281,87.965,audio_features,51xUartdwQzXmtrwHyXRVp,spotify:track:51xUartdwQzXmtrwHyXRVp,https://api.spotify.com/v1/tracks/51xUartdwQzXmtrwHyXRVp,https://api.spotify.com/v1/audio-analysis/51xUartdwQzXmtrwHyXRVp,145413,4
Love Sosa,0.772,0.413,0,-8.193,0,0.089,0.0361,0,0.111,0.211,131.965,audio_features,4IowQDUOzUvNtp72HMDcKO,spotify:track:4IowQDUOzUvNtp72HMDcKO,https://api.spotify.com/v1/tracks/4IowQDUOzUvNtp72HMDcKO,https://api.spotify.com/v1/audio-analysis/4IowQDUOzUvNtp72HMDcKO,246213,4
Do the most,0.67,0.634,8,-6.682,1,0.294,0.0337,0,0.0714,0.375,204.113,audio_features,7n0lXKEOaFxrAU0R93fIQh,spotify:track:7n0lXKEOaFxrAU0R93fIQh,https://api.spotify.com/v1/tracks/7n0lXKEOaFxrAU0R93fIQh,https://api.spotify.com/v1/audio-analysis/7n0lXKEOaFxrAU0R93fIQh,144098,4
4 Thangs (feat. Big Sean & Hit-Boy),0.813,0.557,10,-6.655,0,0.133,0.0547,0,0.128,0.764,83.012,audio_features,4wmZtoif8SGm7PDqgKrEXr,spotify:track:4wmZtoif8SGm7PDqgKrEXr,https://api.spotify.com/v1/tracks/4wmZtoif8SGm7PDqgKrEXr,https://api.spotify.com/v1/audio-analysis/4wmZtoif8SGm7PDqgKrEXr,104912,4
RIP Luv,0.63,0.399,5,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016,audio_features,1wGnp7ejkCuXRsehXx0PNP,spotify:track:1wGnp7ejkCuXRsehXx0PNP,https://api.spotify.com/v1/tracks/1wGnp7ejkCuXRsehXx0PNP,https://api.spotify.com/v1/audio-analysis/1wGnp7ejkCuXRsehXx0PNP,214192,3
Party In L.a.,0.66,0.279,7,-12.949,1,0.0431,0.0657,2.7e-05,0.113,0.0789,129.985,audio_features,4nxbJeHGuesxPG6rwU8Xla,spotify:track:4nxbJeHGuesxPG6rwU8Xla,https://api.spotify.com/v1/tracks/4nxbJeHGuesxPG6rwU8Xla,https://api.spotify.com/v1/audio-analysis/4nxbJeHGuesxPG6rwU8Xla,237692,4
Incredible,0.556,0.589,0,-6.209,1,0.0431,0.306,0,0.147,0.264,180.942,audio_features,5bZeugrr7oIATt1CLJuhT4,spotify:track:5bZeugrr7oIATt1CLJuhT4,https://api.spotify.com/v1/tracks/5bZeugrr7oIATt1CLJuhT4,https://api.spotify.com/v1/audio-analysis/5bZeugrr7oIATt1CLJuhT4,246320,3
Snake,0.943,0.443,7,-10.098,0,0.138,0.188,0.00225,0.282,0.621,109.908,audio_features,3wdnX9UwfyXkNq0FJVhQQD,spotify:track:3wdnX9UwfyXkNq0FJVhQQD,https://api.spotify.com/v1/tracks/3wdnX9UwfyXkNq0FJVhQQD,https://api.spotify.com/v1/audio-analysis/3wdnX9UwfyXkNq0FJVhQQD,183307,4
No Place - Short Version,0.616,0.855,4,-6.37,0,0.0317,0.0243,0.136,0.113,0.183,119.983,audio_features,6oXawXvWfBMOVdJmnLoxDX,spotify:track:6oXawXvWfBMOVdJmnLoxDX,https://api.spotify.com/v1/tracks/6oXawXvWfBMOVdJmnLoxDX,https://api.spotify.com/v1/audio-analysis/6oXawXvWfBMOVdJmnLoxDX,218000,4
8TEEN,0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,audio_features,5bgwqaRSS3M8WHWruHgSL5,spotify:track:5bgwqaRSS3M8WHWruHgSL5,https://api.spotify.com/v1/tracks/5bgwqaRSS3M8WHWruHgSL5,https://api.spotify.com/v1/audio-analysis/5bgwqaRSS3M8WHWruHgSL5,228600,4
Lemonade,0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04,audio_features,02kDW379Yfd5PzW5A6vuGt,spotify:track:02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/tracks/02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/audio-analysis/02kDW379Yfd5PzW5A6vuGt,195429,4
Broke In A Minute,0.929,0.7,0,-5.595,0,0.0906,0.144,0,0.349,0.802,120.009,audio_features,4xqIYGwwZTEem9U8A42SPF,spotify:track:4xqIYGwwZTEem9U8A42SPF,https://api.spotify.com/v1/tracks/4xqIYGwwZTEem9U8A42SPF,https://api.spotify.com/v1/audio-analysis/4xqIYGwwZTEem9U8A42SPF,132024,4
