endTime,artistName,trackName,msPlayed
2021-08-01 07:46,Wiz Khalifa,"Taylor Life (feat. Sosamann) [Produced by Statik Selektah, Co-Produced by Dreamlife Beats]",1509
2021-08-01 07:46,Future,Incredible,1787
2021-08-01 07:50,Future,Too Comfortable,236818
2021-08-01 07:51,Gorillaz,On Melancholy Hill,12816
2021-08-01 07:52,Europe,The Final Countdown,95108
2021-08-01 17:02,Quavo,SHINE,163823
2021-08-01 17:06,Lil Uzi Vert,Prices,233333
2021-08-01 17:21,Migos,Straightenin,853
2021-08-01 17:21,Migos,Light It Up (feat. Pop Smoke),3370
2021-08-01 17:21,A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk),183931
2021-08-01 17:21,Future,Solitaires (feat. Travis Scott),1002
2021-08-01 17:24,The Kid LAROI,GO (feat. Juice WRLD),181688
2021-08-01 17:34,Post Malone,Goodbyes (feat. Young Thug),174853
2021-08-01 17:38,Young Thug,What's the Move (feat. Lil Uzi Vert),251080
2021-08-01 18:20,Quavo,HOW BOUT THAT?,94782
2021-08-01 18:20,Metro Boomin,Space Cadet (feat. Gunna),853
2021-08-01 18:20,Tee Grizzley,Payroll (feat. Payroll Giovanni),960
2021-08-01 18:20,Drake,Laugh Now Cry Later (feat. Lil Durk),832
2021-08-01 18:23,iann dior,molly,175568
2021-08-01 18:25,Future,Trapped In The Sun,90495
2021-08-01 18:50,MadeinTYO,Uber Everywhere (feat. Travis Scott),1343
2021-08-01 18:50,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),2282
2021-08-01 18:50,Future,Trapped In The Sun,1024
2021-08-01 18:54,21 Savage,Brand New Draco,202420
2021-08-01 18:57,Lil Uzi Vert,Baby Pluto,210261
2021-08-01 18:58,Dae Dae,Woke Up,61269
2021-08-01 18:58,Travis Scott,HIGHEST IN THE ROOM,938
2021-08-01 18:58,Migos,New Money,1514
2021-08-01 18:58,Future,Stick to the Models,1109
2021-08-01 19:01,Migos,Birthday,166656
2021-08-01 21:46,Migos,Birthday,1770
2021-08-01 21:46,Juice WRLD,Bad Energy,2325
2021-08-01 21:46,Internet Money,Blastoff (feat. Juice Wrld & Trippie Redd),1514
2021-08-01 21:46,Juice WRLD,Used To,448
2021-08-01 21:46,Juice WRLD,HeMotions,5034
2021-08-01 21:46,Juice WRLD,Out My Way,1237
2021-08-01 21:46,Lil Uzi Vert,Top,4671
2021-08-01 21:49,Juice WRLD,Out My Way,156620
2021-08-01 21:51,Juice WRLD,Used To,118553
2021-08-02 01:08,Juice WRLD,Used To,57892
2021-08-02 01:11,Juice WRLD,Big,142001
2021-08-02 01:13,Quavo,SHINE,163823
2021-08-02 01:15,Future,Astronauts,1207
2021-08-02 01:15,Tee Grizzley,Payroll (feat. Payroll Giovanni),108590
2021-08-02 01:19,Migos,Vaccine,221958
2021-08-02 01:22,Metro Boomin,Space Cadet (feat. Gunna),203266
2021-08-02 01:24,Tory Lanez,Broke In A Minute,132023
2021-08-02 01:28,Lil Uzi Vert,Lullaby,261781
2021-08-02 01:32,Lil Yachty,One Night,243269
2021-08-02 01:48,Future,Over Your Head,28770
2021-08-02 01:50,A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk),134095
2021-08-02 02:21,A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk),14930
2021-08-02 02:23,Doja Cat,Payday (feat. Young Thug),140527
2021-08-02 02:26,Vince Staples,SUNDOWN TOWN,150877
2021-08-02 02:29,YG,Surgery,216953
2021-08-02 02:33,Trippie Redd,Topanga,215364
2021-08-02 02:37,Gunna,Pedestrian,225380
2021-08-02 02:39,Gunna,Drippin',156734
2021-08-02 02:43,Doja Cat,Alone,228866
2021-08-02 02:45,Doja Cat,Naked,109724
2021-08-02 02:48,SAINt JHN,N***a Sh*t (Swoosh),187034
2021-08-02 02:49,Future,Married To The Game,76137
2021-08-02 02:51,Soulja Boy,Rick & Morty,143081
2021-08-02 02:52,Migos,How We Coming,14976
2021-08-02 02:53,Migos,New Money,109969
2021-08-02 02:53,Kid Cudi,Tequila Shots,975
2021-08-02 03:37,Future,Too Comfortable,236840
2021-08-02 03:41,2 Chainz,Good Drank,222660
2021-08-02 03:45,Lil Uzi Vert,P2,234630
2021-08-02 03:49,Metro Boomin,10AM/Save The World (feat. Gucci Mane),226330
2021-08-02 03:53,Asher Roth,I Love College,241880
2021-08-02 03:56,Lil Uzi Vert,20 Min,220580
2021-08-02 04:00,Future,Drankin N Smokin,213480
2021-08-02 04:03,Roddy Ricch,late at night,174650
2021-08-02 04:07,Yung Bans,Ridin (feat. Landon Cube & YBN Nahmir),225070
2021-08-02 04:10,Swae Lee,Reality Check,231960
2021-08-02 04:14,Khalid,Better,229300
2021-08-02 04:19,Jaden,Summertime In Paris,270940
2021-08-02 04:22,Kota the Friend,Volvo,180090
2021-08-02 04:25,Marcellus Juvann,Ease Yo Mind,211150
2021-08-02 04:28,Curren$y,The Count (feat. Wiz Khalifa),194560
2021-08-02 04:32,A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk),205660
2021-08-02 04:35,Juice WRLD,734,196140
2021-08-02 04:38,Future,Hard To Choose One,193620
2021-08-02 04:42,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221740
2021-08-02 04:46,Felly,Fabrics,214920
2021-08-02 04:49,Travis Scott,sdp interlude,191640
2021-08-02 04:52,Pop Smoke,Enjoy Yourself (feat. Burna Boy) - Remix,197920
2021-08-02 04:54,Future,Shorty,120990
2021-08-02 04:59,Yung Lean,Ghosttown,309820
2021-08-02 05:02,Calvin Harris,"Holiday (feat. Snoop Dogg, John Legend & Takeoff)",169680
2021-08-02 05:05,Calvin Harris,Rollin (feat. Future & Khalid),173670
2021-08-02 14:51,Playboi Carti,Choppa Won't Miss (feat. Young Thug),7480
2021-08-02 14:51,Quavo,SHINE,470
2021-08-02 14:55,Trippie Redd,Topanga,215364
2021-08-02 14:58,iann dior,Paradise,120705
2021-08-02 14:59,Calboy,Envy Me,120133
2021-08-02 15:03,Future,Hard Work Pays Off,224506
2021-08-02 15:07,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",224042
2021-08-02 15:12,SAINt JHN,I Heard You Got Too Litt Last Night,1621
2021-08-02 15:12,Lil Uzi Vert,Sanguine Paradise,229450
2021-08-02 15:13,Metro Boomin,Space Cadet (feat. Gunna),52253
2021-08-02 15:16,Juice WRLD,All Girls Are The Same,165819
2021-08-02 15:17,Lil Yachty,Yacht Club (feat. Juice WRLD),39489
2021-08-02 15:19,Ski Mask The Slump God,Nuketown (feat. Juice WRLD),166400
2021-08-02 15:20,Lil Uzi Vert,20 Min,1416
2021-08-02 15:20,Juice WRLD,Robbery,2693
2021-08-02 15:20,Future,Fine China,29875
2021-08-02 15:20,Metro Boomin,10 Freaky Girls (with 21 Savage),21269
2021-08-02 15:20,Rae Sremmurd,Guatemala - From Swaecation,1300
2021-08-02 15:20,Lil Mosey,Noticed,1277
2021-08-02 15:23,21 Savage,Many Men,172965
2021-08-02 15:26,NAV,Wanted You (feat. Lil Uzi Vert),1811
2021-08-02 15:26,iann dior,molly,6662
2021-08-02 15:26,Gunna,Drippin',156734
2021-08-02 15:26,The Kid LAROI,WRONG (feat. Lil Mosey),1764
2021-08-02 15:28,Juice WRLD,Stay High,7183
2021-08-02 15:28,Young Thug,Digits,1904
2021-08-02 15:28,Ski Mask The Slump God,Unbothered,138426
2021-08-02 15:30,Future,Bought A Bad Bitch,80596
2021-08-02 15:30,Tee Grizzley,Lions & Eagles (feat. Meek Mill),2879
2021-08-02 15:30,Tee Grizzley,The Smartest Intro,3274
2021-08-02 15:32,Pop Smoke,Back Door (feat. Quavo & Kodak Black),2020
2021-08-02 15:32,Gunna,MET GALA,1602
2021-08-02 15:32,Migos,Supastars,5526
2021-08-02 15:32,Future,Heart In Pieces,3366
2021-08-02 15:32,Lil Uzi Vert,Futsal Shuffle 2020,1555
2021-08-02 15:32,DJ PRESS PLAY,Xtasy,2972
2021-08-02 15:32,Lil Mosey,Stuck In A Dream (feat. Gunna),122773
2021-08-02 15:32,Kodak Black,Gnarly (feat. Lil Pump),1927
2021-08-02 15:32,Meek Mill,Uptown II (feat. Farruko),2800
2021-08-02 15:33,21 Savage,Brand New Draco,33134
2021-08-02 15:39,21 Savage,Brand New Draco,169542
2021-08-02 15:40,DJ Khaled,WE GOING CRAZY (feat. H.E.R. & Migos),89118
2021-08-02 15:44,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),215000
2021-08-02 15:47,SAINt JHN,N***a Sh*t (Swoosh),187034
2021-08-02 15:50,24kGoldn,Company (feat. Future),213080
2021-08-02 15:54,A$AP Rocky,Cocky (feat. London On Da Track),938
2021-08-02 15:54,Migos,Vaccine,3989
2021-08-02 15:54,DaBaby,VIBEZ,3733
2021-08-02 15:54,Ayo & Teo,Like Us,853
2021-08-02 15:54,Future,Ridin Strikers,214586
2021-08-02 15:54,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",917
2021-08-02 15:54,Future,Crushed Up,1130
2021-08-02 15:57,Tee Grizzley,First Day Out (feat. Meek Mill) - Remix,189840
2021-08-02 16:00,A$AP Ferg,Plain Jane,173600
2021-08-02 16:01,Desiigner,Outlet,63385
2021-08-02 16:05,Baskem,Gave 'em Hope,210677
2021-08-02 16:07,Tee Grizzley,Light (feat. Lil Yachty),139632
2021-08-02 16:08,Future,March Madness,81429
2021-08-02 16:13,NF,Grindin',262314
2021-08-02 16:15,Meek Mill,Wins & Losses,122303
2021-08-02 16:17,Lil Pump,Next (feat. Rich the Kid),148320
2021-08-02 16:19,DaBaby,VIBEZ,144935
2021-08-02 16:21,Tee Grizzley,First Day Out (feat. Meek Mill) - Remix,853
2021-08-02 16:21,Roddy Ricch,Peta (feat. Meek Mill),874
2021-08-02 16:21,Lil Uzi Vert,Pretty Mami,896
2021-08-02 16:21,Baskem,Gave 'em Hope,85122
2021-08-02 16:21,A$AP Rocky,Cocky (feat. London On Da Track),810
2021-08-02 16:21,Quality Control,Too Hotty,938
2021-08-02 16:21,A$AP Ferg,"New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)",917
2021-08-02 16:22,A$AP Ferg,"New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)",57194
2021-08-02 16:25,Future,100 Shooters (feat. Meek Mill),209120
2021-08-02 16:29,Lil Baby,Anyway (feat. 2 Chainz & Gucci Mane),226647
2021-08-02 16:33,Lil Uzi Vert,SideLine Watching (Hold Up),1663
2021-08-02 16:33,Young Thug,Best Friend,2773
2021-08-02 16:33,Trippie Redd,Topanga,1237
2021-08-02 16:33,Future,March Madness,237523
2021-08-02 16:33,Meek Mill,Dreams and Nightmares,2688
2021-08-02 16:38,Playboi Carti,Choppa Won't Miss (feat. Young Thug),217960
2021-08-02 16:41,Lil Uzi Vert,Venetia,188800
2021-08-02 16:44,Lil Yachty,One Night,216310
2021-08-02 16:48,Trippie Redd,Topanga,215364
2021-08-02 16:53,Migos,Supastars,255030
2021-08-02 17:30,Migos,Supastars,5898
2021-08-02 17:31,Migos,Supastars,32705
2021-08-02 17:34,Lil Uzi Vert,Lullaby,200327
2021-08-02 17:36,Jeezy,Back (feat. Yo Gotti),5294
2021-08-02 17:36,Logic,Ballin,126897
2021-08-02 17:39,NF,Grindin',2600
2021-08-02 17:39,Polo G,GANG GANG (with Lil Wayne),178775
2021-08-02 17:39,Ski Mask The Slump God,Nuketown (feat. Juice WRLD),11416
2021-08-02 17:39,iann dior,Paradise,2321
2021-08-02 17:42,Young Thug,Sin (feat. Jaden Smith),202533
2021-08-02 17:43,Kodak Black,Take One,12411
2021-08-02 17:45,Polo G,21,110712
2021-08-02 17:45,Migos,How We Coming,1346
2021-08-02 17:45,Rae Sremmurd,Look Alive,1207
2021-08-02 17:45,DJ PRESS PLAY,Xtasy,1300
2021-08-02 17:45,Migos,Supastars,1091
2021-08-02 17:56,Lil Baby,Life Goes On,247054
2021-08-02 17:57,Lil Yachty,One Night,5034
2021-08-02 17:57,NF,When I Grow Up,1322
2021-08-02 17:57,Lil Uzi Vert,Enemies,99036
2021-08-02 18:00,Quavo,BIGGEST ALLEY OOP,180960
2021-08-02 18:00,Future,Ain't Livin Right (feat. Gunna),4646
2021-08-02 18:01,Drake,Laugh Now Cry Later (feat. Lil Durk),28630
2021-08-02 18:03,Lil Uzi Vert,Venetia,107787
2021-08-02 19:40,Lil Uzi Vert,Venetia,67221
2021-08-02 19:40,Lil Uzi Vert,P2,2066
2021-08-02 19:42,Lil Uzi Vert,That Way,113034
2021-08-02 19:46,Juice WRLD,Stay High,158940
2021-08-02 19:49,Pop Smoke,Genius (feat. Lil Tjay & Swae Lee),208111
2021-08-02 19:50,Young Thug,Webbie (feat. Duke),71843
2021-08-02 23:06,SAINt JHN,Trap (feat. Lil Baby),2303
2021-08-02 23:06,Young Thug,Webbie (feat. Duke),2901
2021-08-02 23:09,Trippie Redd,Topanga,178154
2021-08-02 23:10,Migos,Supastars,53525
2021-08-03 03:27,Lil Uzi Vert,Bust Me,108629
2021-08-03 13:51,Trippie Redd,Topanga,215364
2021-08-03 13:54,Kodak Black,Gnarly (feat. Lil Pump),165673
2021-08-03 13:57,HONÜ,Closer,187500
2021-08-03 13:59,Kind Puppy,Feelings,128259
2021-08-03 14:02,Zmeyev,Foggy Day,144070
2021-08-03 14:05,Cosmonkey,Azure,178905
2021-08-03 14:06,RenBoz,"Sea, Sun, Beach",116814
2021-08-03 14:08,Gemp,Autarky,115604
2021-08-03 14:10,S N U G,Cloud Surfing,94004
2021-08-03 14:12,Twotrees,Harvest,137435
2021-08-03 14:14,trxxshed,Lighthouse,102800
2021-08-03 14:16,BƱBBLE,It's Over,134300
2021-08-03 14:19,Cosmonkey,Evening Ocean,185062
2021-08-03 14:21,Ameba,Stay,143381
2021-08-03 14:23,Zmeyev,Lime Juice,124157
2021-08-03 14:25,Chill Beats Music,One for Mihas,149677
2021-08-03 14:28,Karmawin,Impala 62,157699
2021-08-03 14:31,softy,Falling Rain,161987
2021-08-03 14:33,BƱBBLE,About You,128300
2021-08-03 14:35,Zmeyev,Free Wandering,166165
2021-08-03 14:37,Snoozegod,Time Consuming,115517
2021-08-03 14:39,RenBoz,Nostalgia,113044
2021-08-03 14:42,RdBeats,Sea Dragon,186800
2021-08-03 14:44,Kind Puppy,Night City,136329
2021-08-03 14:47,Phlocalyst,One 4 Nanda,152300
2021-08-03 14:49,Sineg,Central Park,150950
2021-08-03 14:51,kust,Spring Lake,133913
2021-08-03 14:53,Ambulo,Our Secret,128289
2021-08-03 14:56,Screen Jazzmaster,Yacht Trip,152795
2021-08-03 14:58,Kind Puppy,Summer Days,144307
2021-08-03 15:01,Goson,Stop,153000
2021-08-03 15:03,SCayos,Shooting Star,165800
2021-08-03 15:05,Mujo,Healing,62706
2021-08-03 15:16,iann dior,Paradise,120705
2021-08-03 15:20,NAV,Wanted You (feat. Lil Uzi Vert),228080
2021-08-03 15:22,Gunna,Drippin',156734
2021-08-03 15:23,Tee Grizzley,The Smartest Intro,55774
2021-08-03 15:26,Lil Wayne,Let It Fly (feat. Travis Scott),186872
2021-08-03 15:29,SAINt JHN,N***a Sh*t (Swoosh),187034
2021-08-03 15:33,Lil Uzi Vert,Erase Your Social,199993
2021-08-03 15:47,Migos,Picasso (feat. Future),212520
2021-08-03 15:50,Gucci Mane,Both (feat. Drake),190311
2021-08-03 15:53,Future,Drankin N Smokin,213520
2021-08-03 15:56,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),725
2021-08-03 15:56,Internet Money,"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",8312
2021-08-03 15:56,Pop Smoke,Got It On Me,164579
2021-08-03 15:56,Meek Mill,Uptown II (feat. Farruko),1002
2021-08-03 15:56,Migos,Beast,874
2021-08-03 15:56,Juice WRLD,Lucid Dreams (feat. Lil Uzi Vert) - Remix,341
2021-08-03 15:58,Migos,Beast,81301
2021-08-03 16:01,Migos,Jane,202003
2021-08-03 16:01,Future,Too Comfortable,20480
2021-08-03 16:03,A$AP Ferg,Plain Jane,88000
2021-08-03 16:05,A$AP Ferg,"New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)",109610
2021-08-03 16:06,Gucci Mane,Ice (feat. Gunna & Lil Baby),114837
2021-08-03 16:09,Desiigner,Tiimmy Turner,153557
2021-08-03 16:11,Desiigner,Outlet,96682
2021-08-03 16:12,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,99520
2021-08-03 16:15,21 Savage,Rap Saved Me (feat. Quavo),789
2021-08-03 16:15,Meek Mill,Dreams and Nightmares,136789
2021-08-03 16:17,6ix9ine,KIKA,135058
2021-08-03 16:17,6ix9ine,BILLY,2907
2021-08-03 16:20,Tee Grizzley,First Day Out (feat. Meek Mill) - Remix,155024
2021-08-03 16:22,A$AP Ferg,Jet Lag,120319
2021-08-03 16:26,NF,Grindin',277293
2021-08-03 16:31,Migos,Roadrunner,256738
2021-08-03 16:34,Lil Uzi Vert,Venetia,18700
2021-08-03 16:34,Lil Uzi Vert,Sauce It Up,207038
2021-08-03 16:37,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),12529
2021-08-03 16:37,NLE Choppa,BLOCC IS HOT,188233
2021-08-03 16:40,Lil Uzi Vert,Pretty Mami,178303
2021-08-03 16:44,Tee Grizzley,No Effort,193019
2021-08-03 16:46,Lil Pump,Next (feat. Rich the Kid),148320
2021-08-03 16:50,Big Sean,Go Legend (& Metro Boomin),268946
2021-08-03 16:53,Migos,"Is You Ready - From ""Mile 22""",184276
2021-08-03 16:54,Desiigner,Outlet,38333
2021-08-03 17:31,Lil Yachty,One Night,12863
2021-08-03 17:31,Jack Harlow,SUVs (Black on Black),157675
2021-08-03 17:35,Trippie Redd,Topanga,215364
2021-08-03 17:38,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),197760
2021-08-03 17:41,Gunna,SKYBOX,178093
2021-08-03 17:44,Internet Money,Blastoff (feat. Juice Wrld & Trippie Redd),174729
2021-08-03 17:47,Tyla Yaweh,All the Smoke (feat. Gunna & Wiz Khalifa),211237
2021-08-03 17:49,2 Chainz,Good Drank,31964
2021-08-03 21:04,NF,Grindin',384
2021-08-03 21:04,Playboi Carti,Choppa Won't Miss (feat. Young Thug),853
2021-08-03 21:04,iann dior,Paradise,320
2021-08-03 21:04,Quavo,SHINE,448
2021-08-03 21:07,Pop Smoke,Bout A Million (feat. 42 Dugg & 21 Savage),203586
2021-08-03 21:35,Polo G,21,1023
2021-08-03 21:35,Tory Lanez,Stupid Again,155447
2021-08-03 21:40,Migos,New Money,293450
2021-08-03 21:44,Calvin Harris,Rollin (feat. Future & Khalid),272653
2021-08-03 21:46,916frosty,FRIDAY,1962
2021-08-03 21:46,Kodak Black,Rip Stick (feat. Pooh Shiesty & Sykobob),104604
2021-08-03 21:48,iann dior,Paradise,120705
2021-08-03 21:51,Polo G,Flex (feat. Juice WRLD),163901
2021-08-03 21:54,Lil Uzi Vert,Sauce It Up,207038
2021-08-03 21:56,Pop Smoke,Element,135746
2021-08-03 21:59,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),165161
2021-08-03 22:02,Future,Trapped In The Sun,201979
2021-08-03 22:05,Pop Smoke,What’s Crackin (feat. Takeoff),177777
2021-08-03 22:09,Trippie Redd,Topanga,215364
2021-08-03 22:11,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),139002
2021-08-03 22:12,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),82030
2021-08-03 23:29,DJ PRESS PLAY,Xtasy,10654
2021-08-03 23:29,DJ PRESS PLAY,Xtasy,81360
2021-08-03 23:30,Migos,Picasso (feat. Future),38656
2021-08-03 23:30,DJ PRESS PLAY,Xtasy,50343
2021-08-03 23:30,Drake,What’s Next,4852
2021-08-03 23:31,Future,First Off (feat. Travis Scott),3529
2021-08-03 23:31,DaBaby,Red Light Green Light,3900
2021-08-03 23:31,Pop Smoke,Genius (feat. Lil Tjay & Swae Lee),2020
2021-08-03 23:31,Pop Smoke,Got It On Me,1834
2021-08-03 23:31,Rae Sremmurd,Guatemala - From Swaecation,3204
2021-08-03 23:31,SAINt JHN,N***a Sh*t (Swoosh),2298
2021-08-03 23:31,Polo G,21,57051
2021-08-03 23:32,Calvin Harris,Rollin (feat. Future & Khalid),4086
2021-08-03 23:32,Quavo,LOST (feat. Kid Cudi),1555
2021-08-03 23:32,Future,Extra Luv (feat. YG),5990
2021-08-03 23:34,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),33440
2021-08-03 23:34,Calboy,Envy Me,120133
2021-08-03 23:38,B.o.B,4 Lit,203833
2021-08-03 23:41,Lil Uzi Vert,Prices,233333
2021-08-03 23:46,Future,Patek,280665
2021-08-03 23:51,Kodak Black,Take One,76560
2021-08-04 02:05,Young Thug,Sin (feat. Jaden Smith),202533
2021-08-04 02:08,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),190534
2021-08-04 02:10,Gunna,Drippin',156734
2021-08-04 02:14,Young Thug,Webbie (feat. Duke),235893
2021-08-04 02:18,Migos,Jane,202003
2021-08-04 02:19,Migos,Birthday,94454
2021-08-04 02:22,Bobby Shmurda,Hot N*gga,194561
2021-08-04 02:25,A$AP Ferg,One Night Savage (feat. MadeinTYO),152640
2021-08-04 02:28,Future,Mask Off,204600
2021-08-04 02:31,Mustard,Pure Water (with Migos),192470
2021-08-04 02:35,Rae Sremmurd,Come Get Her,212946
2021-08-04 02:38,Future,Off Dat,184736
2021-08-04 02:42,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),263772
2021-08-04 02:45,Quavo,GO ALL THE WAY,196519
2021-08-04 03:06,CJ,Whoopty NYC (feat. French Montana & Rowdy Rebel),1904
2021-08-04 03:06,Bobby Shmurda,Bobby Bitch,1346
2021-08-04 03:06,Travis Scott,NO BYSTANDERS,206195
2021-08-04 03:10,A$AP Ferg,Nasty (Who Dat) (feat. Migos),209813
2021-08-04 03:13,Trippie Redd,Topanga,215364
2021-08-04 03:16,Yung Gravy,Gravy Train,169600
2021-08-04 03:21,Migos,Walk It Talk It,276147
2021-08-04 03:24,Flo Rida,My House,192190
2021-08-04 03:28,Kodak Black,ZEZE (feat. Travis Scott & Offset),228759
2021-08-04 03:29,Yung Gravy,Tampa Bay Bustdown,113306
2021-08-04 03:32,Offset,Ric Flair Drip (with Metro Boomin),172800
2021-08-04 03:37,Travis Scott,Hot (Remix) [feat. Gunna and Travis Scott],279906
2021-08-04 03:39,Lil Pump,Racks on Racks,129777
2021-08-04 03:42,Migos,Hannah Montana,212712
2021-08-04 03:45,Rich The Kid,Splashin,177864
2021-08-04 03:48,Lil Pump,Drug Addicts,175774
2021-08-04 03:52,Tyga,Taste (feat. Offset),232959
2021-08-04 03:55,Lil Skies,Take 5,172584
2021-08-04 03:57,A$AP Ferg,WAM,161999
2021-08-04 04:00,Lil Skies,Riot,166457
2021-08-04 04:03,Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),175710
2021-08-04 04:08,YG,"Go Loko (feat. Tyga, Jon Z)",299226
2021-08-04 04:11,Yung Gravy,Mr. Clean,211149
2021-08-04 04:14,Yung Gravy,Magic,177653
2021-08-04 04:17,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),163804
2021-08-04 04:21,Chief Keef,Hate Bein' Sober,280173
2021-08-04 04:25,Yung Gravy,Party at my Mama’s House,1602
2021-08-04 04:25,Yung Gravy,Party at my Mama’s House,25243
2021-08-04 04:25,Yung Gravy,Party at my Mama’s House,212565
2021-08-04 04:29,Wes Walker,Jordan Belfort,207911
2021-08-04 04:31,DJ Khaled,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",165366
2021-08-04 04:31,Yung Gravy,Party at my Mama’s House,1277
2021-08-04 04:31,Yung Gravy,Party at my Mama’s House,8545
2021-08-04 04:32,Yung Gravy,Party at my Mama’s House,14628
2021-08-04 04:35,Tory Lanez,Freaky,173926
2021-08-04 04:37,Shoreline Mafia,Wings,144080
2021-08-04 04:38,21 Savage,Brand New Draco,87060
2021-08-04 04:42,Travis Scott,Nightcrawler (feat. Swae Lee & Chief Keef),247176
2021-08-04 04:44,Calboy,Envy Me,120133
2021-08-04 04:48,Future,I Don’t Wanna Break Up,243936
2021-08-04 04:53,Calvin Harris,Rollin (feat. Future & Khalid),272653
2021-08-04 04:56,Young Thug,Best Friend,213000
2021-08-04 04:59,MadeinTYO,Uber Everywhere (feat. Travis Scott),181107
2021-08-04 05:03,Lil Uzi Vert,Futsal Shuffle 2020,198912
2021-08-04 05:06,Juice WRLD,Hide (feat. Seezyn),205800
2021-08-04 05:09,Migos,Racks 2 Skinny,178024
2021-08-04 05:12,21 Savage,Many Men,201856
2021-08-04 05:16,NF,Grindin',22068
2021-08-04 05:16,Travis Scott,NO BYSTANDERS,218283
2021-08-04 05:19,SAINt JHN,I Heard You Got Too Litt Last Night,197885
2021-08-04 05:22,Lil Uzi Vert,Wassup (feat. Future),193313
2021-08-04 05:26,Future,Plastic,193858
2021-08-04 05:28,Tee Grizzley,First Day Out (feat. Meek Mill) - Remix,6429
2021-08-04 05:28,Pop Smoke,Woo Baby (feat. Chris Brown),155999
2021-08-04 05:28,Quavo,GO ALL THE WAY,1346
2021-08-04 05:32,Juice WRLD,Empty,248431
2021-08-04 05:36,NF,When I Grow Up,196799
2021-08-04 05:39,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),206702
2021-08-04 05:41,Gunna,NASTY GIRL / ON CAMERA,141183
2021-08-04 16:33,Tory Lanez,Stupid Again,1220
2021-08-04 16:33,Skrillex,Too Bizarre (with Swae Lee & Siiickbrain),1220
2021-08-04 16:33,Gunna,NASTY GIRL / ON CAMERA,3960
2021-08-04 16:33,Lil Uzi Vert,Myron,1020
2021-08-04 16:33,Ski Mask The Slump God,Unbothered,2820
2021-08-04 16:37,Trippie Redd,Topanga,215364
2021-08-04 16:40,Juice WRLD,Stay High,1691
2021-08-04 16:40,Lil Gnar,Death Note,165618
2021-08-04 17:29,Juice WRLD,Stay High,166984
2021-08-04 17:30,Future,Extra Luv (feat. YG),64173
2021-08-04 18:26,Quavo,SHINE,34085
2021-08-04 18:26,Trippie Redd,Topanga,215364
2021-08-04 18:30,Juice WRLD,Empty,248431
2021-08-04 18:34,Juice WRLD,Scared Of Love,170538
2021-08-04 18:36,NF,When I Grow Up,14523
2021-08-04 18:36,Calboy,Envy Me,120133
2021-08-04 18:36,Logic,Ballin,928
2021-08-04 18:36,Juice WRLD,Robbery,1648
2021-08-04 18:40,Juice WRLD,Hide (feat. Seezyn),205800
2021-08-04 18:41,21 Savage,Many Men,25746
2021-08-04 18:44,Gunna,Drippin',1160
2021-08-04 18:44,Juice WRLD,Life's A Mess II (with Clever & Post Malone),206733
2021-08-04 18:44,Lil Baby,Life Goes On,5703
2021-08-04 18:47,SAINt JHN,Trap (feat. Lil Baby),184699
2021-08-04 18:48,SAINt JHN,N***a Sh*t (Swoosh),63217
2021-08-04 18:51,21 Savage,Many Men,191123
2021-08-04 18:52,Gunna,Drip or Drown Remix (feat. Lil Yachty),11052
2021-08-04 18:52,Gunna,Drippin',835
2021-08-04 18:52,Gunna,Drippin',9125
2021-08-04 18:52,SAINt JHN,Trap (feat. Lil Baby),626
2021-08-04 18:52,Juice WRLD,Life's A Mess II (with Clever & Post Malone),719
2021-08-04 18:52,Lil Baby,Life Goes On,2763
2021-08-04 18:55,Gunna,Car Sick (feat. NAV & Metro Boomin),10615
2021-08-04 18:55,Gunna,Oh Okay (feat. Young Thug & Lil Baby),199011
